Gene_Hugo_Symbol,Entrez_Gene_Id,is_common
LRRC14B,389257,True
DRAM2,128338,True
SBDS,51119,True
RGS3,5998,True
GTF3C6,112495,True
HRNR,388697,True
FBXO9,26268,True
C14orf2,9556,True
CCT8,10694,True
ATP5B,506,True
IPO7,10527,True
SNX6,58533,True
MMP28,79148,True
FSD1,79187,True
MRPL15,29088,True
AL359195.1,0,True
NOM1,64434,True
TCTEX1D2,255758,True
PBRM1,55193,True
ACPL2,92370,True
RPS6KA3,6197,True
NACC1,112939,True
DYX1C1,161582,True
GRM4,2914,True
PDE3B,5140,True
TBCB,1155,True
GPRC5B,51704,True
PFDN6,10471,True
SH2D5,400745,True
GAP43,2596,True
ACBD5,91452,True
PAPD5,64282,True
PIK3R5,23533,True
F11,2160,True
PAX8,7849,True
LST1,7940,True
ELN,2006,True
TP53I11,9537,True
GCA,25801,True
MANEA,79694,True
RCBTB2,1102,True
STRN3,29966,True
ARHGAP31,57514,True
CAPN2,824,True
PPME1,51400,True
FFAR2,2867,True
IRF6,3664,True
ATAD3A,55210,True
HDGFRP2,0,True
PCDHGA3,56112,True
FIGF,2277,True
LGMN,5641,True
PWP2,5822,True
HCFC1R1,54985,True
SH2B3,10019,True
YIPF4,84272,True
PRPF8,10594,True
SLC18A2,6571,True
PTPRM,5797,True
ARHGAP24,83478,True
TSEN54,283989,True
MOB1A,55233,True
AC008948.1,0,True
HAUS8,93323,True
SYNE2,23224,True
PABPC4,8761,True
GSTK1,373156,True
PHYKPL,85007,True
SCEL,8796,True
AC135983.2,0,True
CXCL14,9547,True
ARHGEF28,64283,True
SMAD7,4092,True
PYGL,5836,True
NANP,140838,True
HSPBAP1,79663,True
RTN1,6252,True
DTX2,113878,True
VWF,7450,True
GIMAP5,55340,True
AP2S1,1175,True
KLKB1,3818,True
PRKD1,5587,True
CAMK2N1,55450,True
SMC1B,27127,True
C18orf32,497661,True
HIST2H2AC,8338,True
CTDSPL,10217,True
HIST1H1E,3008,True
LIN7A,8825,True
SPOP,8405,True
ANKFN1,162282,True
EXOC6,54536,True
F2RL3,9002,True
F2RL1,2150,True
EOGT,285203,True
METTL21B,25895,True
CSNK2A2,1459,True
TMEM74B,55321,True
C5orf38,153571,True
SNRPA1,6627,True
TMEM63A,9725,True
B3GAT1,27087,True
POFUT1,23509,True
GJA5,2702,True
TSSK4,283629,True
AC003006.7,0,True
LILRA5,353514,True
NAPA,8775,True
HLA-DRA,3122,True
CD4,920,True
CCDC39,339829,True
FAM208B,54906,True
KDM5B,10765,True
ZNF367,195828,True
ARMC3,219681,True
APC2,10297,True
CREB3L3,84699,True
FAM21C,55747,True
HBCBP,0,True
SMAP1,60682,True
RSPH10B2,222967,True
CREB3L4,148327,True
PEX14,5195,True
PPM1J,333926,True
ACSL4,2182,True
GDPD1,284161,True
WDR37,22884,True
TFAP4,7023,True
TPT1,7178,True
SPATA4,132851,True
SCLY,51540,True
ASZ1,136991,True
PRX,57716,True
C2orf68,388969,True
CHMP4C,92421,True
SEZ6L2,26470,True
DPY19L4,286148,True
FAM35A,54537,True
PLA2G4C,8605,True
CTC-487M23.8,0,True
E2F7,144455,True
VCPKMT,79609,True
GJB5,2709,True
ATG4C,84938,True
ABI1,10006,True
RHBDL1,9028,True
PERP,64065,True
NAGA,4668,True
ZNF738,0,True
EXT1,2131,True
MROH9,80133,True
ANKRD52,283373,True
SLC37A3,84255,True
POTEI,653269,True
SFTA2,389376,True
AFMID,125061,True
LRRC48,83450,True
TNPO1,3842,True
CHIA,27159,True
LETM1,3954,True
SNRNP40,9410,True
LTB4R2,56413,True
JUNB,3726,True
ENTPD5,957,True
AC087645.1,0,True
GLI3,2737,True
EXT2,2132,True
PEA15,8682,True
WDR33,55339,True
KPNA4,3840,True
SNAP47,116841,True
RTN4RL1,146760,True
IL2,3558,True
SLC6A17,388662,True
BIN2,51411,True
BCL3,602,True
NOTCH3,4854,True
RBMX2,51634,True
HCN3,57657,True
CST11,140880,True
CMIP,80790,True
EVA1C,59271,True
MARCKS,4082,True
NME9,347736,True
SEPT11,55752,True
ALS2CR11,151254,True
EXOC3L2,90332,True
KIF6,221458,True
SERTAD4,56256,True
PRC1,9055,True
ARHGAP32,9743,True
PMEPA1,56937,True
PTAFR,5724,True
RAB26,25837,True
PAPSS1,9061,True
FOXP1,27086,True
BTN3A2,11118,True
MYO9B,4650,True
GPIHBP1,338328,True
SLC9A8,23315,True
ITGAX,3687,True
UQCRH,7388,True
ELMSAN1,91748,True
RBFOX2,23543,True
CTSD,1509,True
ACTN2,88,True
C19orf38,255809,True
CLEC9A,283420,True
CEP170B,283638,True
CEP89,84902,True
RGPD6,84220,True
CEP85,64793,True
CCNI,10983,True
PIP5K1B,8395,True
SMIM6,100130933,True
ELANE,1991,True
NDUFV1,4723,True
CPXCR1,53336,True
TMEM132B,114795,True
CALCRL,10203,True
CTNS,1497,True
PTK2,5747,True
STON2,85439,True
BLCAP,10904,True
SPRED3,399473,True
CPN2,1370,True
ANKRD29,147463,True
CDCA5,113130,True
RIN2,54453,True
CAMK2N2,94032,True
LEPRE1,64175,True
TFDP2,7029,True
RFPL3S,0,True
SLC1A6,6511,True
CSF1,1435,True
NUP35,129401,True
LRIG1,26018,True
CRCP,27297,True
MYBBP1A,10514,True
POSTN,10631,True
CD109,135228,True
FSD1L,83856,True
FZD10,11211,True
CCDC89,220388,True
AP4B1,10717,True
CHD2,1106,True
DDAH1,23576,True
IGJ,3512,True
STX7,8417,True
ANXA4,307,True
NUP160,23279,True
EDEM2,55741,True
STRAP,11171,True
TUBAL3,79861,True
TMEM164,84187,True
RAD51C,5889,True
GPR108,56927,True
CDK2,1017,True
PCP2,126006,True
SUMO2,6613,True
TGFBR3L,100507588,True
H3F3A,3020,True
AP2A2,161,True
AKR1D1,6718,True
B3GALT5,10317,True
POLR2B,5431,True
SLC22A18,5002,True
TMEM138,51524,True
FAM174B,400451,True
ARPC5L,81873,True
TXNDC17,84817,True
WARS,7453,True
ASGR2,433,True
TENM2,57451,True
CCDC135,84229,True
CAMLG,819,True
ZNF608,57507,True
COMMD4,54939,True
SPEF1,25876,True
HAUS1,115106,True
PAXIP1-AS2,0,True
KIAA1328,57536,True
SS18L1,26039,True
RBBP5,5929,True
KANSL1L,151050,True
OCIAD2,132299,True
KRT27,342574,True
ATXN2L,11273,True
MYL3,4634,True
SGCD,6444,True
NAA50,80218,True
GGCX,2677,True
ACTR5,79913,True
YPEL4,219539,True
COTL1,23406,True
PGAM5,192111,True
CYTIP,9595,True
SPNS3,201305,True
DNAH6,1768,True
C1QL1,10882,True
CENPF,1063,True
ACBD4,79777,True
OSM,5008,True
EXTL3,2137,True
ANKRD13C,81573,True
C16orf91,283951,True
EIF3I,8668,True
CNN3,1266,True
WAPAL,23063,True
MYO1A,4640,True
PDZD9,255762,True
GPM6A,2823,True
STRA6,64220,True
SIGLEC6,946,True
GARS,2617,True
ZFAND4,93550,True
SLC44A5,204962,True
TMEM50A,23585,True
GDPD2,54857,True
WNK2,65268,True
AHCTF1,25909,True
CLDN16,10686,True
UBXN4,23190,True
SIK2,23235,True
FKBP15,23307,True
AL117190.3,0,True
AGBL1,123624,True
ACTR3B,57180,True
PDE1C,5137,True
WDTC1,23038,True
LRRC8A,56262,True
C11orf74,119710,True
PSMB2,5690,True
DDB1,1642,True
PKP3,11187,True
AL590560.1,0,True
FSTL5,56884,True
GABRE,2564,True
DTNB,1838,True
CASQ2,845,True
GLRX3,10539,True
FBXW4,6468,True
AFF4,27125,True
CDK5,1020,True
SLC25A42,284439,True
PP13439,0,True
ATP6V0A2,23545,True
VWA7,80737,True
KIF18B,146909,True
RALGAPA1,253959,True
SEMA4G,57715,True
LEO1,123169,True
DBP,1628,True
HBS1L,10767,True
SIRT7,51547,True
RNF207,388591,True
PLCB2,5330,True
REPS2,9185,True
C4orf46,201725,True
UBE2E2,7325,True
CBR3,874,True
CTF1,1489,True
NUP210,23225,True
ZNF708,7562,True
CLPSL2,389383,True
BBIP1,92482,True
KRTCAP3,200634,True
SGCA,6442,True
NSUN5,55695,True
TBX5,6910,True
SLC16A14,151473,True
TNKS2,80351,True
LYPLA1,10434,True
BCCIP,56647,True
CBX5,23468,True
EIF3J,8669,True
PDE12,201626,True
RIMKLA,284716,True
CPEB1,64506,True
CTD-2210P24.4,0,True
CRKL,1399,True
KLRC4-KLRK1,22914,True
SLC6A15,55117,True
AP1AR,55435,True
FLCN,201163,True
RYK,6259,True
CDC25B,994,True
GSPT1,2935,True
TMEM117,84216,True
HRASLS5,117245,True
TNS1,7145,True
ATP10A,57194,True
DYM,54808,True
AC139426.2,0,True
CDC25A,993,True
SCGB3A2,117156,True
IL12RB2,3595,True
ARHGEF40,55701,True
ARHGEF16,27237,True
OPA1,4976,True
HIST2H4B,8294,True
DENND4C,55667,True
BAG4,9530,True
C12orf56,115749,True
PWP1,11137,True
RPS19,6223,True
BRD4,23476,True
TMEM92,162461,True
ZNF214,7761,True
TOMM20,9804,True
SPAG6,9576,True
RAB5C,5878,True
NAV3,89795,True
DENND1A,57706,True
CAPN15,6650,True
SCAPER,49855,True
TARDBP,23435,True
C11orf83,790955,True
CITED2,10370,True
ZNF613,79898,True
FNTA,2339,True
LRRK2,120892,True
BRF2,55290,True
ABCA3,21,True
FTCD,10841,True
ALDH1L2,160428,True
CYB5R3,1727,True
CPED1,79974,True
CLECL1,160365,True
PPP1R35,221908,True
MPP7,143098,True
NKTR,4820,True
SRSF10,10772,True
OTX1,5013,True
EPB41L1,2036,True
GPR141,353345,True
SAT2,112483,True
DPF3,8110,True
TMPRSS11F,389208,True
RAB3B,5865,True
CPSF6,11052,True
CTSL,1514,True
UBN1,29855,True
TUBB2A,7280,True
RSPO4,343637,True
MTRR,4552,True
MR1,3140,True
NAA10,8260,True
ZDHHC13,54503,True
SLC25A15,10166,True
ERGIC2,51290,True
IMPA2,3613,True
CSF2,1437,True
ATP5C1,509,True
IFNAR2,3455,True
EPOR,2057,True
RPL39,6170,True
CDCA2,157313,True
FAM135A,57579,True
FAM166B,730112,True
RBM4,5936,True
EFNA1,1942,True
TRMU,55687,True
PER1,5187,True
TMEM145,284339,True
SOCS2,8835,True
DDX17,10521,True
FAM183A,440585,True
TFE3,7030,True
GRAP2,9402,True
TNFRSF18,8784,True
ALAS2,212,True
WDR63,126820,True
PDCD6,10016,True
DHX15,1665,True
FNIP1,96459,True
FAM72B,653820,True
DLG1,1739,True
TMEM69,51249,True
GIMAP4,55303,True
ROR2,4920,True
DNM3,26052,True
MUC15,143662,True
HOXC9,3225,True
AC129492.6,0,True
ASMTL,8623,True
MACC1,346389,True
C20orf96,140680,True
RAI14,26064,True
PCDHB15,56121,True
SYT13,57586,True
C1orf115,79762,True
SBK3,100130827,True
LYST,1130,True
SLC8A3,6547,True
NCKAP1L,3071,True
ARHGAP27,201176,True
DUSP14,11072,True
NT5DC3,51559,True
MLLT4,4301,True
NAP1L3,4675,True
SHISA3,152573,True
SOX9,6662,True
FGF14,2259,True
MTSS1,9788,True
LIG4,3981,True
PLP2,5355,True
ROCK2,9475,True
OASL,8638,True
DENND2D,79961,True
SUCNR1,56670,True
GMPS,8833,True
CCK,885,True
HK3,3101,True
ANO3,63982,True
SPEM1,374768,True
FAM64A,54478,True
TMEM185B,79134,True
PAPPA-AS1,0,True
TRIT1,54802,True
DNAJC19,131118,True
CCDC22,28952,True
CTC-534A2.2,0,True
C2orf91,400950,True
PRMT1,3276,True
ADCY2,108,True
KLK4,9622,True
NLGN2,57555,True
TDP1,55775,True
ATPIF1,93974,True
SNAPIN,23557,True
KMO,8564,True
ERLIN1,10613,True
AC026703.1,0,True
GALC,2581,True
MAPKAP1,79109,True
PLXNB3,5365,True
UPRT,139596,True
STK3,6788,True
TMX2,51075,True
COG5,10466,True
ABCD4,5826,True
VILL,50853,True
C7orf55,154791,True
LEF1,51176,True
BTN2A2,10385,True
CKMT2,1160,True
FARS2,10667,True
LARP7,51574,True
PATL1,219988,True
LONRF1,91694,True
HIST2H4A,8294,True
PRPF19,27339,True
ALDOA,226,True
ZFYVE20,64145,True
CYP2C18,1562,True
GRXCR2,643226,True
UBR7,55148,True
STOM,2040,True
PAPOLG,64895,True
ACADM,34,True
NPRL2,10641,True
FAM63B,54629,True
PCNA,5111,True
RAPGEF1,2889,True
ELFN2,114794,True
BOLA2B,552900,True
MEF2BNB,729991,True
MRPL14,64928,True
CDC42BPA,8476,True
DBH,1621,True
SKP2,6502,True
C6orf203,51250,True
AMY1B,276,True
C10orf90,118611,True
ZRSR2,8233,True
TSPAN4,7106,True
SEC11A,23478,True
ZDHHC12,84885,True
HYAL3,8372,True
KIAA1524,57650,True
PTGES,9536,True
BSCL2,26580,True
WDR78,79819,True
EYA2,2139,True
MFAP4,4239,True
CHP2,63928,True
KAZN,23254,True
MTFR1,9650,True
SMS,6611,True
EFR3B,22979,True
LDB3,11155,True
MGRN1,23295,True
STT3A,3703,True
ANGEL1,23357,True
COPG2,26958,True
EIF4E,1977,True
DLL3,10683,True
TTLL6,284076,True
TRIM23,373,True
TRIM36,55521,True
MED26,9441,True
SPCS1,28972,True
IQCB1,9657,True
SLC2A13,114134,True
CCT6A,908,True
PHKG1,5260,True
AQP11,282679,True
TMEM150B,284417,True
MRPL47,57129,True
CCNH,902,True
SLC29A2,3177,True
STS,412,True
ZNF615,284370,True
MYRIP,25924,True
HLA-DQA1,3117,True
ANKRD18A,253650,True
CTB-50L17.14,0,True
HIVEP3,59269,True
KIF1A,547,True
VCAN,1462,True
MKLN1,4289,True
TRIM34,53840,True
RFX3,5991,True
LRRN3,54674,True
C6orf195,154386,True
TREML1,340205,True
PPP2R2B,5521,True
TTC22,55001,True
SLC26A6,65010,True
CRB3,92359,True
HIST1H3I,8350,True
HPS5,11234,True
HOXD11,3237,True
BLMH,642,True
CAP1,10487,True
DSG3,1830,True
EFCC1,79825,True
RPF2,84154,True
CAND1,55832,True
GKAP1,80318,True
CPAMD8,27151,True
NCR3,259197,True
PIGW,284098,True
MRPL53,116540,True
AURKAIP1,54998,True
STK38L,23012,True
PVRIG,79037,True
SLC6A4,6532,True
MBP,4155,True
UBE2B,7320,True
SLC44A1,23446,True
C8orf76,84933,True
GABPA,2551,True
SLC13A2,9058,True
PLIN3,10226,True
SAMD1,0,True
HSF1,3297,True
TTC40,54777,True
TMPRSS11BNL,0,True
C17orf74,201243,True
ARMC2,84071,True
ZBTB34,403341,True
H2AFX,3014,True
PACSIN3,29763,True
LIG1,3978,True
CECR5,27440,True
UXS1,80146,True
SP100,6672,True
NDC80,10403,True
MATK,4145,True
TGFB1I1,7041,True
LY6G6C,80740,True
TMSB4X,7114,True
KLHL29,114818,True
KIAA1467,57613,True
F8,2157,True
WDR62,284403,True
ACADL,33,True
CELSR2,1952,True
ABCG1,9619,True
NELL2,4753,True
C2orf71,388939,True
ZDHHC5,25921,True
FAM132B,151176,True
COMMD6,170622,True
FOXL2,668,True
IL6R,3570,True
PIGF,5281,True
ZAR1,326340,True
FOXM1,2305,True
SPTBN2,6712,True
ZNF224,7767,True
C20orf202,400831,True
NCMAP,400746,True
RRS1,23212,True
TP53BP1,7158,True
DAPK2,23604,True
RRP36,88745,True
GNG3,2785,True
CASP1,834,True
CCDC12,151903,True
TLDC1,57707,True
RAB3C,115827,True
CAMKK2,10645,True
GOT1,2805,True
HIST1H3H,8350,True
C16orf74,404550,True
MSTO1,55154,True
STRIP1,85369,True
LHFPL2,10184,True
CD276,80381,True
DLG4,1742,True
RBM6,10180,True
RABIF,5877,True
DDTL,100037417,True
C5orf64,285668,True
ARHGAP12,94134,True
TEKT1,83659,True
ZNF10,7556,True
RPL4,6124,True
CSDE1,7812,True
TFCP2,7024,True
SLC16A12,387700,True
RFTN1,23180,True
ZSCAN29,146050,True
UMODL1,89766,True
SMIM22,440335,True
NOX4,50507,True
STRBP,55342,True
PHF13,148479,True
MAATS1,89876,True
THUMPD1,55623,True
DIP2B,57609,True
SLCO5A1,81796,True
WDR77,79084,True
MFSD2B,388931,True
AZU1,566,True
TMEM17,200728,True
RPL30,6156,True
GABARAP,11337,True
SC5D,6309,True
PCDHGB6,56100,True
PLA2G16,11145,True
GYPB,2994,True
KIF23,9493,True
C4orf29,80167,True
DDX5,1655,True
GABRP,2568,True
ZBTB33,10009,True
TRAF2,7186,True
ERLEC1,27248,True
RASA1,5921,True
DSTN,11034,True
ADH1B,125,True
DDI2,6248,True
SLC52A2,79581,True
AIFM1,9131,True
TMEM55B,90809,True
FXYD4,53828,True
OTUB2,78990,True
GTF2H3,2967,True
ANKZF1,55139,True
PRICKLE2,166336,True
TRPC6,7225,True
ITM2B,9445,True
HIST1H2BO,8348,True
GATAD2A,54815,True
WHSC1L1,54904,True
SERPINA9,327657,True
GGT1,2678,True
SRGAP1,57522,True
TNFRSF21,27242,True
EPHB2,2048,True
FBXO40,51725,True
PMP22,5376,True
HIGD1A,25994,True
PTCD3,55037,True
DKFZP434E1119,0,True
PECR,55825,True
CLCN6,1185,True
N4BP2,55728,True
HDAC11,79885,True
PTGDR2,11251,True
PRMT10,90826,True
STEAP1B,256227,True
RIT1,6016,True
FRMD5,84978,True
DDR1,780,True
GRAPL,400581,True
AKR1B10,57016,True
CAPN3,825,True
MCFD2,90411,True
GPX2,2877,True
USP1,7398,True
SLC25A16,8034,True
RPH3A,22895,True
FAM49A,81553,True
RMND5A,64795,True
GPR19,2842,True
SRL,6345,True
ATXN7L3,56970,True
GPR89A,51463,True
ZNF502,91392,True
COPG1,22820,True
FAM212B,55924,True
MEOX2,4223,True
RP4-734P14.4,0,True
DCDC2,51473,True
BATF3,55509,True
NAALAD2,10003,True
RASSF9,9182,True
SLC4A5,57835,True
SRXN1,140809,True
FAM13A,10144,True
SERPINA11,256394,True
EIF4A1,1973,True
LAMP5,24141,True
PHC2,1912,True
PHB,5245,True
ZNF114,163071,True
SCMH1,22955,True
CCDC180,100499483,True
HBD,3045,True
CCT3,7203,True
AFAP1L2,84632,True
WNK3,65267,True
CLGN,1047,True
DNAL1,83544,True
MAGEA3,4102,True
ZNF550,162972,True
SGSM2,9905,True
BMP8A,353500,True
LIMD1,8994,True
PKIG,11142,True
SERPINB7,8710,True
MS4A4A,51338,True
ENY2,56943,True
TMLHE,55217,True
WNT2,7472,True
MAP10,54627,True
MINK1,50488,True
COX6C,1345,True
NRIP3,56675,True
NSG1,0,True
MEIG1,644890,True
ARID2,196528,True
MLKL,197259,True
EDEM1,9695,True
LRRC10B,390205,True
PKNOX2,63876,True
OCSTAMP,128506,True
ZFP91,80829,True
ST3GAL5,8869,True
ADAMTSL2,9719,True
WRNIP1,56897,True
GTF3C1,2975,True
MRPS36,92259,True
NCOA3,8202,True
TSGA10,80705,True
RAPGEF6,51735,True
CYP4F11,57834,True
HNRNPR,10236,True
DLG5,9231,True
SBSPON,157869,True
HCG27,253018,True
SFT2D3,84826,True
RP11-758M4.1,0,True
CDKL1,8814,True
CLDN18,51208,True
HYDIN,54768,True
PRR19,284338,True
MAD2L2,10459,True
NKAPL,222698,True
AC061992.1,0,True
OR1L8,138881,True
YARS,8565,True
MAP1LC3A,84557,True
PIP4K2A,5305,True
TUBA1C,84790,True
DMC1,11144,True
CSRP2,1466,True
NR3C1,2908,True
C10orf10,11067,True
MAN1C1,57134,True
HIST1H2BM,8342,True
AC026740.1,0,True
KLHL30,377007,True
NUTM2B,729262,True
REEP6,92840,True
UBA3,9039,True
AL139099.1,0,True
VBP1,7411,True
TMEM39A,55254,True
ODF3L1,161753,True
SEMA4C,54910,True
BRI3BP,140707,True
PTTG1,9232,True
LMO2,4005,True
TIMP2,7077,True
ZNF706,51123,True
DLEC1,9940,True
PRKCD,5580,True
NHP2,55651,True
JAM2,58494,True
TEKT3,64518,True
RAD51AP2,729475,True
MAT2B,27430,True
BCL7A,605,True
SPRYD4,283377,True
COL7A1,1294,True
IFITM3,10410,True
TCTEX1D4,343521,True
TP53AIP1,63970,True
ANKLE2,23141,True
CAPG,822,True
LYRM1,57149,True
ZNF7,7553,True
ZRANB1,54764,True
TLR1,7096,True
P2RX2,22953,True
TBC1D13,54662,True
LCE3E,353145,True
UGT1A1,54658,True
PPARGC1A,10891,True
IL17RA,23765,True
MAGEA9B,4108,True
ZDHHC14,79683,True
SIDT2,51092,True
MIS18A,54069,True
TRPA1,8989,True
REPS1,85021,True
GMDS,2762,True
HYOU1,10525,True
COPS8,10920,True
TRMT12,55039,True
MS4A14,84689,True
GBP2,2634,True
POM121,9883,True
MRPL4,51073,True
MT-ATP8,4509,True
RBM4B,83759,True
RHNO1,83695,True
ONECUT1,3175,True
MPHOSPH6,10200,True
PNPLA3,80339,True
PKN1,5585,True
MBOAT4,619373,True
ADPGK,83440,True
DFNA5,1687,True
KDM3B,51780,True
BTBD11,121551,True
PSMD11,5717,True
SCNN1A,6337,True
ORC2,4999,True
MYO1C,4641,True
RASSF1,11186,True
ICMT,23463,True
ATP8B4,79895,True
PDE7A,5150,True
LCA5L,150082,True
P4HA3,283208,True
KLRC1,3821,True
TMEM45A,55076,True
INCENP,3619,True
ZNF696,79943,True
YWHAH,7533,True
TCF3,6929,True
CXCL2,2920,True
GSK3A,2931,True
METTL23,124512,True
TXNL4A,10907,True
GTF2H1,2965,True
MPHOSPH10,10199,True
SRPX,8406,True
ZCRB1,85437,True
FAM208A,23272,True
RASD2,23551,True
PER2,8864,True
SHOC2,8036,True
MARK2,2011,True
C2orf50,130813,True
SPATA6,54558,True
RP11-404P21.8,0,True
GTF2A1L,11036,True
STAP1,26228,True
SPOCK1,6695,True
PANX1,24145,True
ARRDC5,645432,True
PLCB3,5331,True
PHKA2,5256,True
KATNAL1,84056,True
SYNJ2BP,55333,True
LHB,3972,True
RAE1,8480,True
CD1C,911,True
RCC2,55920,True
TGIF2-C20orf24,100527943,True
ANKRD16,54522,True
LHX9,56956,True
RNF2,6045,True
POLA1,5422,True
CYP4F3,4051,True
KCNMB2,10242,True
DCTN6,10671,True
WWC2,53842,True
ZNF8,7554,True
OAT,4942,True
PHTF1,10745,True
CCDC159,126075,True
FEM1C,56929,True
XPNPEP3,63929,True
DARS,1615,True
KIF14,9928,True
TYW5,129450,True
MYO9A,4649,True
PRKACA,5566,True
NR1H2,7376,True
KISS1R,84634,True
PRRC2A,7916,True
FGF10,2255,True
RUFY2,55680,True
FKBP14,55033,True
ACOX2,8309,True
FZR1,51343,True
PPP1R11,6992,True
IQCC,55721,True
CCZ1B,51622,True
DCUN1D3,123879,True
STAT6,6778,True
SOGA1,140710,True
ELOVL2,54898,True
ADSS,159,True
GPR133,283383,True
FBXL15,79176,True
TK1,7083,True
CARD17,440068,True
BIK,638,True
DHCR7,1717,True
AC103801.2,0,True
EML3,256364,True
HYAL1,3373,True
NECAB1,64168,True
ADARB1,104,True
PROM2,150696,True
MSH5,4439,True
CHEK1,1111,True
C2orf47,79568,True
PARP4,143,True
CCNF,899,True
CARF,79800,True
BMP5,653,True
SPG20,23111,True
MNAT1,4331,True
CLEC1B,51266,True
ZNF26,7574,True
ZNF653,115950,True
PNPLA4,8228,True
CDC5L,988,True
MCM3AP,8888,True
MAP3K19,80122,True
CBLB,868,True
FABP3,2170,True
G3BP1,10146,True
TTYH3,80727,True
NAA25,80018,True
RCN1,5954,True
HEMK1,51409,True
DROSHA,29102,True
AC007952.6,0,True
C2,717,True
IFFO1,25900,True
CD74,972,True
DMRTC1B,63947,True
FKBP3,2287,True
EGFR,1956,True
CKB,1152,True
ACAD9,28976,True
PTGIR,5739,True
CYP4A11,1579,True
SLC35E2B,728661,True
TMEM260,54916,True
C2orf40,84417,True
RAP1A,5906,True
GTF2E2,2961,True
CRNKL1,51340,True
GNG4,2786,True
RP11-407N17.3,0,True
GJA3,2700,True
DKFZP779J2370,0,True
HIST4H4,8294,True
C10orf67,256815,True
RBM45,129831,True
SDC4,6385,True
SLC28A3,64078,True
KMT2C,58508,True
FAM219B,57184,True
JAZF1,221895,True
APOM,55937,True
MAPKAPK3,7867,True
ZNF200,7752,True
XYLB,9942,True
PABPC5,140886,True
IGFL2,147920,True
B3GALNT2,148789,True
EZH1,2145,True
SLC38A7,55238,True
GATA1,2623,True
SEMA3F,6405,True
NKD2,85409,True
HIST2H2AA3,8337,True
EPM2A,7957,True
TJP2,9414,True
FSCN3,29999,True
THEGL,100506564,True
CUBN,8029,True
SMG6,23293,True
STX18,53407,True
TSEN34,79042,True
CRABP2,1382,True
PCDHA10,56139,True
TPRA1,131601,True
IMPDH2,3615,True
PRMT6,55170,True
MYOM2,9172,True
ABHD16A,7920,True
MAL,4118,True
FCF1,51077,True
TMBIM1,64114,True
ANKRD42,338699,True
RNF11,26994,True
MYBPC3,4607,True
SPPL3,121665,True
FBXW11,23291,True
LCP2,3937,True
PCDH10,57575,True
GTPBP3,84705,True
MUC12,10071,True
PPIF,10105,True
APLN,8862,True
PIGO,84720,True
DIRAS1,148252,True
MAPK4,5596,True
TM9SF4,9777,True
SUV39H2,79723,True
PRDM11,56981,True
PCGF3,10336,True
RNPC3,55599,True
AC117395.1,0,True
UBQLNL,143630,True
SERPINA10,51156,True
KHSRP,8570,True
KIF5A,3798,True
FRG1,2483,True
RBM34,23029,True
RNASEK-C17orf49,124944,True
ATP13A1,57130,True
PRSS53,339105,True
MTAP,4507,True
CA3,761,True
RWDD2A,112611,True
VPS4B,9525,True
EVX2,344191,True
FAM160B1,57700,True
E2F2,1870,True
CSRP2BP,57325,True
ASUN,55726,True
ALKBH6,84964,True
PEG10,23089,True
IL20RA,53832,True
KIAA1033,23325,True
RARS2,57038,True
STAM,8027,True
RNF167,26001,True
USP3,9960,True
UBE2V2,7336,True
MRPL10,124995,True
CDC23,8697,True
NSA2,10412,True
TTC4,7268,True
HDAC5,10014,True
IFT140,9742,True
MRPL19,9801,True
KCNA7,3743,True
KLB,152831,True
TTC16,158248,True
SOX5,6660,True
CHAC1,79094,True
SCN5A,6331,True
GNAI1,2770,True
SLC39A13,91252,True
C15ORF37,0,True
FAM162A,26355,True
TTLL5,23093,True
ST20,400410,True
CLUH,23277,True
MBD4,8930,True
GOLGA8O,728047,True
ACSL5,51703,True
BTN3A1,11119,True
MACF1,23499,True
ZNF558,148156,True
PPM1M,132160,True
CRYZ,1429,True
TLK1,9874,True
OTOP2,92736,True
C7orf33,202865,True
HIST1H1D,3007,True
HES2,54626,True
RAB32,10981,True
DCUN1D1,54165,True
RP11-403P17.5,0,True
TBCEL,219899,True
TMEM209,84928,True
TPP1,1200,True
HSPB7,27129,True
AHNAK,79026,True
PLEK,5341,True
TSACC,128229,True
RNF123,63891,True
VSIG2,23584,True
CHD9,80205,True
LRRC41,10489,True
TBC1D2,55357,True
ADPRH,141,True
MS4A6E,245802,True
SLC4A8,9498,True
DDX19B,11269,True
ABCA10,10349,True
CCL23,6368,True
FAM169A,26049,True
RECQL5,9400,True
C11orf48,79081,True
ATXN10,25814,True
PRPF40A,55660,True
HOXA10,3206,True
SLC22A10,387775,True
CARD16,114769,True
DKK2,27123,True
PDCD7,10081,True
COX6B2,125965,True
TMEM125,128218,True
SEPT7,989,True
CDC45,8318,True
ZNF227,7770,True
PSPC1,55269,True
KLHL10,317719,True
RIIAD1,284485,True
CRYBG3,131544,True
C8orf87,389676,True
ENTPD6,955,True
BEX5,340542,True
POLE3,54107,True
MOV10L1,54456,True
AATK,9625,True
ZNF480,147657,True
CD84,8832,True
RAB11FIP1,80223,True
N6AMT1,29104,True
GAN,8139,True
FAM173B,134145,True
ACLY,47,True
ISCU,23479,True
TIAL1,7073,True
TNNC2,7125,True
ASCC1,51008,True
FAM9A,171482,True
BET1L,51272,True
CRYBB3,1417,True
SNAP23,8773,True
CDS1,1040,True
KLK15,55554,True
NCOR1,9611,True
ZIC4,84107,True
