Gene_Hugo_Symbol,Entrez_Gene_Id,r_value_spearman
SF3B1,23451,0.2910091058917039
ZNF302,55900,0.29108512319067814
ENDOV,284131,0.291094248387101
PPIP5K2,23262,0.2911182630415986
AHRR,57491,0.291165382692499
ZNF117,51351,0.2911863606134386
AP3S1,1176,0.2913333042000252
MTG2,26164,0.2913433311907476
AEBP2,121536,0.29139042677973714
KIF1A,547,0.2915575878843822
ESR2,2100,0.29163865176270953
MIB2,142678,0.29164265129683
LY6G6C,80740,0.29165366359320233
LCN12,286256,0.291655661700449
ETAA1,54465,0.2916566611277351
VAMP7,6845,0.29168669212277604
RCHY1,25898,0.2917667403208762
KBTBD7,84078,0.29177572346027447
TCTN3,26123,0.2918718916774298
MSANTD2,79684,0.29187982053525313
ANKRD10,55608,0.29190488841835044
RHBDF2,79651,0.2919248704446739
SWT1,54823,0.2919378468144188
PDE7A,5150,0.2920549554774875
C1QL4,338761,0.29206581356340683
CORO7,79585,0.29206600858753795
ZNF468,90333,0.29213510440856133
HESX1,8820,0.29217615158143984
ZMYND12,84217,0.29231213036486775
EXD3,54932,0.29231914992734376
KRT9,3857,0.2925280417426105
PASK,23178,0.2925552353506244
RP11-1212A22.4,0,0.29258040910278865
PACRGL,133015,0.2926114611699208
FLJ20306,0,0.2926337117759192
RPL30,6156,0.2926524673268514
AFF2,2334,0.29266418748577105
PPIL4,85313,0.2926723834961966
MESDC1,59274,0.29277256031311966
AL035252.1,0,0.2928053410994424
TVP23C,201158,0.2928363879744921
NCLN,56926,0.29286572724282933
SH2B1,25970,0.2928967794484968
SNRPE,6635,0.29291376952092035
L3HYPDH,112849,0.29293657497825093
GOLGA8A,23015,0.29297222030582143
ASCC1,51008,0.2930239346582911
RP11-126K1.2,0,0.29305666048082457
PDGFRB,5159,0.29307653523015986
CPXM2,119587,0.29308233494654234
C10orf115,0,0.2931032765761416
SLC44A3,126969,0.2931738604746585
FAM187A,388389,0.2931995005282874
ADCYAP1,116,0.29323344514068
NBPF11,200030,0.29329682810237595
COL6A1,1291,0.29330675577036003
GPR111,222611,0.29333756856222293
LEPR,3953,0.29334357924522514
NFKBIZ,64332,0.2934085725422676
FAM227A,646851,0.29342553906737745
AK8,158067,0.2934325850287675
MYH3,4621,0.2934438043730625
PRDX2,7001,0.293486098515016
NKX2-4,644524,0.2935975165605404
VPS28,51160,0.2938335261944724
DNAJC1,64215,0.2939198307430221
C10orf137,0,0.293928332608219
FAM72B,653820,0.29397497855023275
LILRA2,11027,0.29401452399636735
CT45A3,441519,0.2940774747421929
PKP1,5317,0.2940795072910458
ABCD4,5826,0.2940950533894046
MPPED1,758,0.2941220824303177
HNRNPA0,10949,0.294147334423036
KCTD14,65987,0.29417415415106174
TMCC3,57458,0.29433663210055155
CCDC9,26093,0.2943366371941838
ZNF518B,85460,0.294461008194394
HSP90B1,7184,0.2944637925672212
FERMT3,83706,0.2945654530830834
FAM65A,79567,0.29456844350911837
TTI2,80185,0.2945838940329326
ZDHHC18,84243,0.2945937508354983
ZKSCAN4,387032,0.2946516487797058
ACOT7,11332,0.29466301580439064
UNK,85451,0.29466453499289236
MTG1,92170,0.29468426884603327
MMGT1,93380,0.29468600472228845
LAMTOR3,8649,0.29469132972929546
C9orf89,84270,0.2947011944517902
ITGA2,3673,0.29475327178626193
C11orf21,29125,0.29479421793209437
FRS3,10817,0.2948099054173489
UCP3,7352,0.2948453198046937
USF2,7392,0.29499532516766025
METTL15,196074,0.29504889343601054
ELMOD2,255520,0.2952607439628037
KLF16,83855,0.29526623372818045
MRVI1,10335,0.2952957280586308
PIBF1,10464,0.29538358106810625
MAMDC4,158056,0.2954851135382161
NUDT9,53343,0.29552391338002604
INMT-FAM188B,11185,0.2955331565013079
HGS,9146,0.29561290248604943
CDK20,23552,0.2956363046362742
GPX3,2878,0.2956488343289663
TEK,7010,0.2956532194236736
S100A7A,338324,0.2958053335650772
TRUB1,142940,0.2959316009414477
NOX5,79400,0.2959698341391348
TNR,7143,0.2960407558839635
ANKRD61,100310846,0.2961166215220289
RPL22,6146,0.2961637341499799
MITD1,129531,0.2961779635558185
FAM188A,80013,0.29622333303462656
CTD-3088G3.8,0,0.2963016361211403
SAT1,6303,0.2963523288913921
ZNF555,148254,0.2964066102997694
UROC1,131669,0.29649649212681767
FOXO6,100132074,0.29651330631455836
NBPF15,284565,0.29656498950073695
DEFA5,1670,0.29656793461745573
MGC10955,0,0.2965732813494638
TFE3,7030,0.29660589678504007
ARL17B,51326,0.29660935685765044
SRSF4,6429,0.2966452262537702
PSMG2,56984,0.29667267275828557
CEACAM8,1088,0.2966753751352598
PRKAA1,5562,0.29675188248287737
NHSL2,340527,0.29676242022038124
DCTN5,84516,0.2967935631935687
CDR1,1038,0.29679433313875336
COL8A2,1296,0.2968104528354644
LIPT1,51601,0.29695383927443314
DACT3,147906,0.29706560368840645
RNF145,153830,0.29709866598820633
AP1M1,8907,0.2971505577345445
MOB4,25843,0.29717265101523405
CYB5D1,124637,0.2972213557511284
RYR3,6263,0.2972408328787291
RP11-1407O15.2,0,0.29725251109831824
C19orf60,55049,0.29728626629466653
ZNF530,348327,0.29731937108793366
AKAP8L,26993,0.29735508281031425
MS4A2,2206,0.29739205746921615
PCID2,55795,0.2974634951153487
LRIF1,55791,0.2976004619452559
OOEP,441161,0.29762629236894517
TNFAIP1,7126,0.2976296261575429
PSMB10,5699,0.2976342041397424
PREP,5550,0.2976571402588873
RAB12,201475,0.29767861237002496
TMED1,11018,0.29769397103775874
ARMC6,93436,0.29795057866044494
LRRTM2,26045,0.298052220138655
ZNF226,7769,0.298054293276659
HOMEZ,57594,0.2980614579542347
GPKOW,27238,0.2981473917769671
RWDD1,51389,0.2982195086966563
EIF4B,1975,0.29837160149870307
CFLAR,8837,0.298378768638151
TMEM167B,56900,0.2984594566940132
RGS18,64407,0.29858559877114016
AL354808.2,0,0.2986827603273395
ZNF239,8187,0.2987222106114475
CASP12,100506742,0.2987335527763249
GTPBP3,84705,0.2987390417578383
COG2,22796,0.29881358684798365
CENPB,1059,0.2988398090300197
RAB3C,115827,0.29886702526035525
TMTC3,160418,0.2988759758192314
ZNF250,58500,0.2988975092736452
C22orf34,0,0.29893862261070026
C6orf89,221477,0.29900300999211654
TTC4,7268,0.2990220958483231
DNAJC15,29103,0.2991352514379294
UBXN11,91544,0.2991450942406097
FAM156B,29057,0.29914981541786534
SH2D1B,117157,0.2992074927953891
FAM132B,151176,0.2992171379252611
HECTD4,283450,0.29922414285256294
ZNF396,252884,0.29922905186107945
CPE,1363,0.2992916317347429
CACNB1,782,0.2992963666481057
TRPV3,162514,0.2993346179090242
GSTM3,2947,0.29933476043757284
NCKAP5L,57701,0.299358634789417
GOLGA8N,643699,0.2994357066537423
CCDC104,112942,0.29951714247821765
STX3,6809,0.29978141134795033
EIF2S3,1968,0.29989192209608667
AP003733.1,0,0.2999879951129363
ZCCHC7,84186,0.3000480624810523
NXPH3,11248,0.3000768384577351
ADCK5,203054,0.3001393095647305
MUC16,94025,0.3001896896199961
FUT9,10690,0.3002331438052793
CLEC3B,7123,0.30024015404468674
GAS7,8522,0.30026655356557314
TMC6,11322,0.30027138236127837
THOP1,7064,0.30028349064069726
WDR89,112840,0.30036506903708676
HMHA1,23526,0.30037466330867396
KCNH4,23415,0.3003890863675665
OLFML2B,25903,0.3004130051968252
C15orf65,145788,0.3004250626177543
SLC2A14,144195,0.300444231779682
RP11-830F9.6,0,0.3004540427288777
SUGT1,10910,0.30046362335949617
ZNF276,92822,0.30050681652364303
DCST2,127579,0.3007780606118822
ABHD17A,81926,0.3007829442134671
RIMS3,9783,0.3008069555321743
TBC1D12,23232,0.3009174766504638
ATAD3B,83858,0.30098696068039993
SMN1,6606,0.30099982998402436
ENO4,387712,0.30107836788470627
EXOSC5,56915,0.3010858653596274
EEFSEC,60678,0.301110475560497
TMOD1,7111,0.3012343321135213
SMAP1,60682,0.30126423878344416
TMEM100,55273,0.3013639451123832
SPEF2,79925,0.3014481637526006
PGAP3,93210,0.3014580551336329
F5,2153,0.301484007647659
ATMIN,23300,0.3015545184455821
ZIC2,7546,0.3017733395463948
B9D1,27077,0.3018609677902321
LENG8,114823,0.3019067301762747
CASS4,57091,0.3019257555227303
REEP3,221035,0.30197699146564017
LRFN5,145581,0.3019860234774877
ST8SIA1,6489,0.30199827212091407
PPP2R3B,28227,0.3020200427278296
ATP10D,57205,0.3020568372235171
RAB3IP,117177,0.30208984777389164
RILPL1,353116,0.3022216892677979
KIF22,3835,0.3022244646516828
LIG1,3978,0.30232725709418334
CXorf38,159013,0.3023322887592809
C12orf66,144577,0.3023875878676682
FAM170B,170370,0.30240383080473593
KLHL4,56062,0.30243504189341247
RNASEK-C17orf49,124944,0.30244511836756083
LRRC4,64101,0.30246854602673934
GOLGA8I,283796,0.3025121283443009
SUMF1,285362,0.30260944923275884
EGR4,1961,0.30267206179484085
FAM203A,51236,0.3026941366406504
RP11-1026M7.2,0,0.3027513095812101
MT-ATP8,4509,0.30279305467556694
FAM24B,196792,0.3028701814251761
KRT222,125113,0.302917622719613
PMF1-BGLAP,100527963,0.30292041063933817
LRRC1,55227,0.30306742790223934
MROH2B,133558,0.3030801215747617
PAWR,5074,0.30313731177486564
TEKT4,150483,0.3031394895875612
UBA3,9039,0.3032261164967212
SIRPB1,10326,0.3032777044937262
CCDC141,285025,0.30330251699373784
SPSB3,90864,0.3033912963438733
NPIPB8,100507607,0.30343793351882153
CCDC169,728591,0.3034436389840527
C1orf134,0,0.303473482095138
IDUA,3425,0.30347792669452855
LRIG2,9860,0.303496805802392
AVP,551,0.30353616311021503
IQCD,115811,0.3035950146164931
GTF2H2C,728340,0.3036825332995484
PANX1,24145,0.30368680415936916
TACR2,6865,0.3037965586338824
PRDM1,639,0.30387072022746564
TMEM168,64418,0.30397810043990947
BRINP2,57795,0.30401451072811264
C17orf67,339210,0.3041473548582412
ZNF623,9831,0.3041473548582412
DESI1,27351,0.30417338464103105
C5orf54,63920,0.304188079693811
CARD18,59082,0.3042084621034132
CTH,1491,0.30421204392743034
ERI3,79033,0.3043457584933777
MSANTD1,345222,0.3044094368508433
SLC38A9,153129,0.3044992695340372
GPR176,11245,0.304501346524619
TMEM180,79847,0.30456402195799165
UBAP1L,390595,0.30466629851001287
DDX60L,91351,0.30467361685329764
ACAN,176,0.30479986562439854
DEFB103A,55894,0.3048181477158819
OR51E1,143503,0.30485156506918665
IZUMO4,113177,0.3049377975562489
SOCS5,9655,0.30500576514826255
ISPD,729920,0.3050411936376785
DENND6B,414918,0.3050672444430937
SETD4,54093,0.305135229185806
CD2BP2,10421,0.30515518718049134
GUK1,2987,0.3052065134664288
C7orf34,135927,0.30524402407244733
AGBL2,79841,0.30526138855666535
CEACAM4,1089,0.30528742256159064
NADSYN1,55191,0.3053633221519436
FBXW10,10517,0.30539182977358215
CTSW,1521,0.30539813799510995
C15orf38-AP3S2,100526783,0.3054988420310817
TBC1D3G,414060,0.3055015256588842
ENO3,2027,0.3055288706577181
RARG,5916,0.3055622268120467
F13A1,2162,0.30567161312010765
XRCC2,7516,0.3056856677245883
KLLN,100144748,0.3057136689252492
HSF4,3299,0.30584506027568314
C7orf50,84310,0.30588179003842536
ADRBK1,156,0.30597391375837313
DNAJC16,23341,0.3060258912283389
BCL2L14,79370,0.3060592255308431
MORN2,729967,0.30606118822342826
TFPI,7035,0.3060626497706535
PTGER2,5732,0.306144039516079
PLXDC2,84898,0.30620332615642526
PLBD2,196463,0.3062400925856525
CYP3A4,1576,0.3063760947734976
TSPYL2,64061,0.30654497851292284
KLHL21,9903,0.30657795314747494
RAB7L1,8934,0.30682391451886193
GDAP2,54834,0.30691071991107866
TRMT12,55039,0.30693997779661275
MATN4,8785,0.3071047701397896
CORO1B,57175,0.30711403734771175
CABP4,57010,0.3071418283164003
KIAA0196,9897,0.30715075775307865
ASPSCR1,79058,0.3072765280519252
CHCHD4,131474,0.30727833114683994
C6orf62,81688,0.30735592131333456
HSDL2,84263,0.3073782392430966
TMPRSS11D,9407,0.307396016792552
FAM3B,54097,0.3075039042453876
G6PC2,57818,0.30751062832133275
MAP2K4,6416,0.3075499981795052
CUEDC2,79004,0.3075685127125984
ZNF714,148206,0.3075759402866006
C11orf1,64776,0.3075814745315767
BSCL2,26580,0.30767943913771434
SLC25A29,123096,0.30769230849090634
DMXL1,1657,0.30773481231199856
FGF7,2252,0.3077532913535802
TRIT1,54802,0.30787526462601295
ZBTB14,7541,0.30792514909151564
AC009065.1,0,0.3079541991276755
GP2,2813,0.3079793961215101
UBXN2A,165324,0.3080064450179719
AL136115.1,0,0.3080173842941378
SPEF1,25876,0.30811161307264934
RPA2,6118,0.3081505682024827
C15orf53,400359,0.30819474289497595
NR4A1,3164,0.30830552029441294
RNASEL,6041,0.3084498278655637
SPATA24,202051,0.30847001761974785
LBP,3929,0.30847767083155786
PAPOLA,10914,0.30854056627242804
NPM2,10361,0.3086084772084778
NFKBIB,4793,0.3086384168066783
GPR183,1880,0.30865472502033553
PLB1,151056,0.3086639135247318
FAM27A,0,0.30868082280046644
MORN1,79906,0.30877302751491287
GFPT2,9945,0.30878220993030114
ZNF2,7549,0.30889134723651046
RP11-343C2.9,0,0.30890792802176176
HS1BP3,64342,0.30900050879988383
SURF2,6835,0.3090433033311698
DEPDC4,120863,0.3090520472844267
EME2,197342,0.3090612174500057
NQO2,4835,0.30908916539291187
TRADD,8717,0.30927042624818113
WNT2,7472,0.30937342618395486
SERINC1,57515,0.309403146480501
TRMU,55687,0.30949921949602055
LRRC27,80313,0.3095415363830231
ITPA,3704,0.30957528908092513
LRP5L,91355,0.30961529225301376
ANKS3,124401,0.30970964729505956
TRIM61,391712,0.30974280165508045
SCAF11,9169,0.3097651241189156
CDH13,1012,0.30983311402279706
RP11-422N16.3,0,0.309879235876958
CAMKK1,84254,0.3099829503013567
CHMP5,51510,0.30999615860224566
RPUSD1,113000,0.3100300408555974
RAB2B,84932,0.31013190895359666
CPLX2,10814,0.310326481773501
APITD1-CORT,100526739,0.31034482758620685
COL8A1,1295,0.31046160080243407
CDNF,441549,0.3105096338496689
ALG1L,200810,0.3105129193860516
ZNF766,90321,0.31058004092061475
LCA5L,150082,0.31072157602534256
TMEM125,128218,0.31075304965901446
ADCYAP1R1,117,0.3107754384761277
TMEM236,653567,0.31083884445636667
C2orf91,400950,0.3108501200971653
DDX43,55510,0.3108815790155929
C8orf59,401466,0.310919528669661
ALG1,56052,0.3109552540859898
GGTLC3,728441,0.3110759619687139
FAM175B,23172,0.31114689149080227
UNC5C,8633,0.311287227054808
ARHGAP33,115703,0.3113384242172516
ATP6V1C1,528,0.3113540791479247
THBS2,7058,0.3113864480371216
SLC25A48,153328,0.3114345974238274
AP000350.10,0,0.3114764915836068
NPHP3,27031,0.3117404044771101
SPRR2D,6703,0.31175256075012925
PALMD,54873,0.3118124609694
CLDN23,137075,0.31193872160591657
MVD,4597,0.3119656070464353
FAM86C1,55199,0.3119686858216072
DDX11,1663,0.31199270111757554
LRRC56,115399,0.31215330316614964
C11orf31,280636,0.31224926138685377
PDE3B,5140,0.3124549693791288
ACIN1,22985,0.31248199626382384
GIPC2,54810,0.31252851765694034
NAGPA,51172,0.31254504720970955
FBXL3,26224,0.31258857165599635
VPS16,64601,0.3127132933255496
CFD,1675,0.31279120178916514
LMBRD1,55788,0.31280784868836325
YIPF5,81555,0.31284835996754345
CCDC106,29903,0.3130973536333509
GRHPR,9380,0.313207004199401
VIPAS39,63894,0.31324173296154595
DTD2,112487,0.3134443127588374
TMEM2,23670,0.3134500418819119
MRPS18B,28973,0.31346405117626897
SIX6,4990,0.3134686469456282
AP002884.2,0,0.31349389512255554
SLC36A1,206358,0.3135041675804161
CX3CR1,1524,0.3135220828016732
CHL1,10752,0.3135625784040726
PML,5371,0.31364730270364305
CCDC115,84317,0.3137353818523831
GLOD5,392465,0.31384425175960257
PPID,5481,0.3138870212094743
AL353354.2,0,0.3138995050664502
CPNE3,8895,0.3139638277349389
ASAH2,56624,0.3139844901353432
SMEK2,57223,0.3140331270878839
AC124890.1,0,0.3140386694793162
LMAN2L,81562,0.31409764178056554
SFRP4,6424,0.314116263691036
ARMC10,83787,0.3142225555513196
KLRF2,100431172,0.3142389264493603
DYDC1,143241,0.31424087586835137
ATP13A1,57130,0.3142431856927928
HMGN1,3150,0.31427336582644655
APOL4,80832,0.3142740502377407
XPNPEP3,63929,0.3143138867793848
ZGLP1,100125288,0.31439275760649815
TP53INP2,58476,0.31447720780923305
SPP1,6696,0.3144928928159816
PRRT2,112476,0.314575989074376
SLC39A12,221074,0.314586163643775
TLE3,7090,0.31460890257800095
RBM25,58517,0.3146164575735613
RP11-683L23.1,0,0.31465693664932426
MAP2K2,5605,0.31473740757508545
CD274,29126,0.31479614033690756
TSR2,90121,0.31493717850255437
HDAC10,83933,0.3149602525167506
RBM5,10181,0.31502834775972
ZNF778,197320,0.31503494211666294
THAP1,55145,0.31504612418708927
GPR158,57512,0.31507013871867695
PRG2,5553,0.3150790277698649
ADAMTS2,9509,0.3151385634826004
FAM106A,0,0.3151950417983416
HSPA1L,3305,0.31523331937559385
SLC30A5,64924,0.31531532268572465
UVSSA,57654,0.31538628022079696
GSDMD,79792,0.3154151811288722
C1orf51,148523,0.31542802266267517
TAS2R43,259289,0.3154489714365119
PAPPA,5069,0.31547604763567494
INSIG1,3638,0.315592279191956
MNDA,4332,0.31577051545650286
PNKD,25953,0.3157717718628963
TMEM110,375346,0.31585524430773676
UTS2,10911,0.3159325145895497
MORC3,23515,0.31596771905602034
MORN4,118812,0.3159765591117794
FST,10468,0.3160018296772866
TGFB1,7040,0.3160056801569921
MRFAP1L1,114932,0.31619025654005534
DNASE2B,58511,0.31623101327709713
SOS2,6655,0.316233158099707
CLK4,57396,0.31638486071646255
ATXN2L,11273,0.3165433139563348
ITPKB,3707,0.31656180035753034
ASGR2,433,0.31658822435895945
FAM156A,29057,0.31661223742209343
ACAP3,116983,0.3166514580281512
CDC73,79577,0.31667067055521453
MRPS31,10240,0.31674273397110353
GPC1,2817,0.31677033997897935
PANK2,80025,0.31678081378181916
GRIA2,2891,0.31678683605078567
IGSF11,152404,0.3168587929147613
MED15,51586,0.3169817711236191
ZNF692,55657,0.3170456456360925
T,6862,0.31718529100910675
ZNF534,147658,0.31727838993937263
NUDT2,318,0.31731278236715443
ST6GALNAC3,256435,0.3173215578121419
FAM86A,196483,0.3173695931675479
REV1,51455,0.3173947502056069
PSPC1,55269,0.31745541551624856
RD3,343035,0.3177184295241239
TICAM1,148022,0.31785980172946543
PLIN1,5346,0.3179547528699745
FAIM2,23017,0.3179809816540198
AC090616.2,0,0.3180606592793525
SUMO1,7341,0.31813272198463477
UGT2B4,7363,0.3181792712042272
GOLGA8R,101059918,0.31821893609539603
ACBD6,84320,0.31824959633353944
UQCRB,7381,0.31831725408403366
RUFY2,55680,0.31836195517769306
DOC2A,8448,0.3184295834751625
USP49,25862,0.31844058964241756
BROX,148362,0.3185311497982617
NMNAT1,64802,0.3187135206165219
SETD7,80854,0.3187375422308886
ZSWIM7,125150,0.31879428448315045
RP11-302M6.4,0,0.3188091567637471
SLC25A6,293,0.3188249407084196
FPR1,2357,0.3188377979517614
TRIB3,57761,0.3188924385692374
TP53I13,90313,0.3189874648467208
PKN2,5586,0.319002786418566
EPAS1,2034,0.3190671869638941
H3F3C,440093,0.31931401317762853
ATF7IP2,80063,0.3193487211129336
ITGAM,3684,0.3193487211129336
SLC12A6,9990,0.3193533665738398
RNF41,10193,0.3193763812818296
PNPLA8,50640,0.31939274660247857
DNAJC8,22826,0.31940307488760383
ALMS1,7840,0.3196118944571721
ZFYVE28,57732,0.3197540445816768
UBTD2,92181,0.31977708299980917
C5orf51,285636,0.31980781528322794
RNF111,54778,0.3198539174004543
AIP,9049,0.3198769836942617
PSD,5662,0.3200288199203862
PEF1,553115,0.32008840960969787
APCS,325,0.32011968798223855
KLHDC4,54758,0.32018165662702175
GAGE12I,2576,0.3202003171140224
F2,2147,0.3203129385749737
PPIL2,23759,0.3204065658975122
NRL,4901,0.3204188985623937
TBCE,6905,0.3204891079404798
CHMP6,79643,0.32069852246480474
CTAG1A,1485,0.3209242403064966
C5orf45,51149,0.32093012166258655
TCAIM,285343,0.3210072434858203
ALAS2,212,0.3210573636867771
RBFA,79863,0.3210716450474566
HNRNPDL,9987,0.32116437735198494
KLHDC9,126823,0.32120644757622413
EGFL8,80864,0.3212518673899942
PTHLH,5744,0.32132737875021294
GIN1,54826,0.3215074957191785
AC114546.1,0,0.3215212615011966
UHMK1,127933,0.3215889788603217
FAM73A,374986,0.32163449498383356
LRRC32,2615,0.32167126915264893
HOXA9,3205,0.32175103293277435
FAP,2191,0.321807616948913
C2orf42,54980,0.3219553210537465
NIPAL2,79815,0.32221103004094104
CAPN15,6650,0.3222606538387518
CYP2D6,1565,0.3222646403003389
GMIP,51291,0.32236211218558375
ZNF17,7565,0.32238693327105483
NUP155,9631,0.3223892878074766
MMP2,4313,0.3224388853067801
REXO4,57109,0.3224752603881693
ASNA1,439,0.32253802217194627
ZNF787,126208,0.32260312049566775
RNPC3,55599,0.32260698333413373
BX088651.1,0,0.3226364938155616
P2RY1,5028,0.3226627603533618
FAM91A1,157769,0.32272324006019903
CSNK1G1,53944,0.3228851423238374
PDZD4,57595,0.3229586939364059
PDCD11,22984,0.32320370119727515
NUDC,10726,0.3232864214306266
TMEM234,56063,0.323393727230272
GABRB3,2562,0.32340650404760557
DGKQ,1609,0.32351740215418895
MAEA,10296,0.3235315428285416
TMEM158,25907,0.3236487623090648
PPT2-EGFL8,0,0.323846579604687
GPR42,0,0.323855715680508
C1orf27,54953,0.3238736445048026
CD300E,342510,0.3239453529229752
DZANK1,55184,0.3240153732003911
DCTN2,10540,0.3240204720663413
SCARF2,91179,0.3240880828715848
SYCP1,6847,0.324129018332283
HECW2,57520,0.32424773669924767
INSIG2,51141,0.324252912685153
TYMP,1890,0.32427240456184675
SLC38A2,54407,0.32427504928836154
GPI,2821,0.3242775817034101
FABP1,2168,0.3243432142380467
FAM200B,285550,0.3243989766525568
KIR3DX1,0,0.3244428077228316
IFNK,56832,0.32449398937905954
L3MBTL1,26013,0.3244969504874418
C5orf17,0,0.3245574677308998
APOC4-APOC2,344,0.32457663164270634
EMC10,284361,0.32470995181234796
GPR149,344758,0.32472500499580165
SHC4,399694,0.32479227852641707
TRMT1L,81627,0.32488650839242406
AC020907.1,0,0.3249507310737305
UBE2V2,7336,0.32506245796156447
JAG1,182,0.3251747412846841
HMCES,56941,0.3252181921126315
AL627309.1,0,0.32526475047199754
TMCO3,55002,0.3255311603426461
